Year,Week,Won Toss,Won OT Toss,Roof,Surface,Duration,Attendance,Weather,Vegas Line,Over/Under,Link,Favorite,Vegas Line,Over/Under (Points)
2018,3,Bears (deferred),,retractable roof (closed),grass ,3:07,"62,163",,Chicago Bears -5.5,39.0 (under),https://www.pro-football-reference.com/boxscores/201809230crd.htm,Chicago Bears,-5.5,39
2018,3,Lions (deferred),,dome,fieldturf ,2:47,"61,769",,New England Patriots -7.0,55.0 (under),https://www.pro-football-reference.com/boxscores/201809230det.htm,New England Patriots,-7,55
2018,3,Buccaneers (deferred),,outdoors,grass ,3:19,"62,571","77 degrees, wind 5 mph",Tampa Bay Buccaneers -1.0,55.0 (over),https://www.pro-football-reference.com/boxscores/201809240tam.htm,Tampa Bay Buccaneers,-1,55
2018,4,Rams (deferred),,outdoors,grass,3:07,"72,027","75 degrees, wind 3 mph",Los Angeles Rams -7.5,48.5 (over),https://www.pro-football-reference.com/boxscores/201809270ram.htm,Los Angeles Rams,-7.5,48.5
2018,4,Buccaneers (deferred),,outdoors,grass ,2:57,"61,893","66 degrees, wind 5 mph",Chicago Bears -3.0,46.0 (over),https://www.pro-football-reference.com/boxscores/201809300chi.htm,Chicago Bears,-3,46
2018,4,Bengals (deferred),,dome,fieldturf,3:25,"71,985",,Atlanta Falcons -3.5,52.5 (over),https://www.pro-football-reference.com/boxscores/201809300atl.htm,Atlanta Falcons,-3.5,52.5
2018,4,Eagles (deferred),Eagles,outdoors,grass ,3:36,"69,013","80 degrees, wind 4 mph",Philadelphia Eagles -3.0,41.5 (over),https://www.pro-football-reference.com/boxscores/201809300oti.htm,Philadelphia Eagles,-3,41.5
2018,4,Patriots (deferred),,outdoors,fieldturf ,2:56,"65,878","65 degrees, wind 6 mph",New England Patriots -6.5,50.5 (under),https://www.pro-football-reference.com/boxscores/201809300nwe.htm,New England Patriots,-6.5,50.5
2018,4,Jaguars (deferred),,outdoors,grass ,3:12,"65,353","86 degrees, wind 10 mph",Jacksonville Jaguars -7.5,40.5 (over),https://www.pro-football-reference.com/boxscores/201809300jax.htm,Jacksonville Jaguars,-7.5,40.5
2018,4,Packers (deferred),,outdoors,grass ,3:11,"78,312","49 degrees, wind 9 mph",Green Bay Packers -8.5,43.5 (under),https://www.pro-football-reference.com/boxscores/201809300gnb.htm,Green Bay Packers,-8.5,43.5
2018,4,Cowboys (deferred),,retractable roof (closed),matrixturf,2:58,"90,155",,Dallas Cowboys -2.5,43.5 (over),https://www.pro-football-reference.com/boxscores/201809300dal.htm,Dallas Cowboys,-2.5,43.5
2018,4,Texans (deferred),Colts,retractable roof (closed),fieldturf ,3:57,"57,716",,Houston Texans -1.0,48.0 (over),https://www.pro-football-reference.com/boxscores/201809300clt.htm,Houston Texans,-1,48
2018,4,Browns (deferred),Raiders,outdoors,grass ,4:04,"53,387","71 degrees, wind 8 mph",Oakland Raiders -2.5,44.5 (over),https://www.pro-football-reference.com/boxscores/201809300rai.htm,Oakland Raiders,-2.5,44.5
2018,4,Cardinals (deferred),,retractable roof (closed),grass ,3:05,"61,845",,Seattle Seahawks -3.5,40.0 (under),https://www.pro-football-reference.com/boxscores/201809300crd.htm,Seattle Seahawks,-3.5,40
2018,4,Chargers,,outdoors,grass,3:13,"25,397","78 degrees, wind 9 mph",Los Angeles Chargers -10.5,46.0 (over),https://www.pro-football-reference.com/boxscores/201809300sdg.htm,Los Angeles Chargers,-10.5,46
2018,4,Giants (deferred),,outdoors,fieldturf ,3:02,"78,213","71 degrees, wind 7 mph",New Orleans Saints -3.5,51.5 (under),https://www.pro-football-reference.com/boxscores/201809300nyg.htm,New Orleans Saints,-3.5,51.5
2018,4,Steelers (deferred),,outdoors,grass ,3:08,"62,030","69 degrees, wind 2 mph",Pittsburgh Steelers -3.0,51.0 (under),https://www.pro-football-reference.com/boxscores/201809300pit.htm,Pittsburgh Steelers,-3,51
2018,4,Chiefs (deferred),,outdoors,grass ,3:04,"76,656","65 degrees, wind 5 mph",Kansas City Chiefs -3.5,53.5 (under),https://www.pro-football-reference.com/boxscores/201810010den.htm,Kansas City Chiefs,-3.5,53.5
2018,5,Colts (deferred),,outdoors,fieldturf ,3:14,"65,878","66 degrees, wind 6 mph",New England Patriots -10.5,49.5 (over),https://www.pro-football-reference.com/boxscores/201810040nwe.htm,New England Patriots,-10.5,49.5
2018,5,Panthers (deferred),,outdoors,grass ,3:21,"74,221","80 degrees, wind 3 mph",Carolina Panthers -7.0,43.5 (over),https://www.pro-football-reference.com/boxscores/201810070car.htm,Carolina Panthers,-7,43.5
2018,5,Bills (deferred),,outdoors,a_turf,2:46,"68,202","62 degrees, wind 8 mph",Tennessee Titans -6.0,38.5 (under),https://www.pro-football-reference.com/boxscores/201810070buf.htm,Tennessee Titans,-6,38.5
2018,5,Falcons (deferred),,outdoors,grass ,3:02,"64,781","83 degrees, wind 5 mph",Pittsburgh Steelers -3.5,57.0 (over),https://www.pro-football-reference.com/boxscores/201810070pit.htm,Pittsburgh Steelers,-3.5,57
2018,5,Jets (deferred),,outdoors,fieldturf ,3:09,"77,982","77 degrees, wind 7 mph",New York Jets -1.0,43.0 (over),https://www.pro-football-reference.com/boxscores/201810070nyj.htm,New York Jets,-1,43
2018,5,Chiefs (deferred),,outdoors,grass ,3:24,"75,289","58 degrees, wind 5 mph",Kansas City Chiefs -3.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201810070kan.htm,Kansas City Chiefs,-3,48
2018,5,Packers (deferred),,dome,fieldturf ,3:23,"63,405",,Detroit Lions -1.0,50.0 (over),https://www.pro-football-reference.com/boxscores/201810070det.htm,Detroit Lions,-1,50
2018,5,Browns (deferred),Browns,outdoors,grass ,3:36,"67,431","72 degrees, wind 5 mph",Baltimore Ravens -3.0,44.5 (under),https://www.pro-football-reference.com/boxscores/201810070cle.htm,Baltimore Ravens,-3,44.5
2018,5,Dolphins,,outdoors,fieldturf ,3:02,"52,708","87 degrees, wind 4 mph",Cincinnati Bengals -6.5,47.5 (under),https://www.pro-football-reference.com/boxscores/201810070cin.htm,Cincinnati Bengals,-6.5,47.5
2018,5,Chargers,,outdoors,grass,2:49,"25,362","75 degrees, wind 10 mph",Los Angeles Chargers -5.0,52.0 (under),https://www.pro-football-reference.com/boxscores/201810070sdg.htm,Los Angeles Chargers,-5,52
2018,5,Cardinals (deferred),,outdoors,grass,3:17,"68,337","79 degrees, wind 15 mph",San Francisco 49ers -3.0,40.5 (over),https://www.pro-football-reference.com/boxscores/201810070sfo.htm,San Francisco 49ers,-3,40.5
2018,5,Seahawks (deferred),,outdoors,fieldturf ,3:12,"68,893","53 degrees, wind 5 mph",Los Angeles Rams -7.5,50.5 (over),https://www.pro-football-reference.com/boxscores/201810070sea.htm,Los Angeles Rams,-7.5,50.5
2018,5,Eagles (deferred),,outdoors,grass ,3:02,"69,696","79 degrees, wind 6 mph",Philadelphia Eagles -3.5,48.0 (under),https://www.pro-football-reference.com/boxscores/201810070phi.htm,Philadelphia Eagles,-3.5,48
2018,5,Texans (deferred),Cowboys,retractable roof (closed),astroturf,3:23,"72,008",,Houston Texans -3.5,45.5 (under),https://www.pro-football-reference.com/boxscores/201810070htx.htm,Houston Texans,-3.5,45.5
2018,5,Saints (deferred),,dome,sportturf,3:05,"73,028",,New Orleans Saints -5.5,51.5 (over),https://www.pro-football-reference.com/boxscores/201810080nor.htm,New Orleans Saints,-5.5,51.5
2018,6,Eagles (deferred),,outdoors,fieldturf ,3:13,"77,167","70 degrees, wind 3 mph",Philadelphia Eagles -1.5,45.0 (over),https://www.pro-football-reference.com/boxscores/201810110nyg.htm,Philadelphia Eagles,-1.5,45
2018,6,Steelers,,outdoors,fieldturf ,3:08,"60,594","51 degrees, wind 6 mph",Cincinnati Bengals -1.5,49.5 (under),https://www.pro-football-reference.com/boxscores/201810140cin.htm,Cincinnati Bengals,-1.5,49.5
2018,6,Falcons (deferred),,dome,fieldturf,3:09,"72,665",,Atlanta Falcons -3.0,57.0 (over),https://www.pro-football-reference.com/boxscores/201810140atl.htm,Atlanta Falcons,-3,57
2018,6,Redskins (deferred),,outdoors,grass ,2:55,"60,482","52 degrees, no wind",Carolina Panthers -1.0,44.5 (under),https://www.pro-football-reference.com/boxscores/201810140was.htm,Carolina Panthers,-1,44.5
2018,6,Raiders (deferred),,outdoors,grass ,2:50,"84,922","52 degrees, wind 10 mph",Seattle Seahawks -3.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201810140rai.htm,Seattle Seahawks,-3,48
2018,6,Jets (deferred),,outdoors,fieldturf ,3:10,"77,982","60 degrees, wind 7 mph",New York Jets -2.5,47.5 (over),https://www.pro-football-reference.com/boxscores/201810140nyj.htm,New York Jets,-2.5,47.5
2018,6,Vikings (deferred),,dome,sportturf,3:01,"66,801",,Minnesota Vikings -10.0,43.5 (over),https://www.pro-football-reference.com/boxscores/201810140min.htm,Minnesota Vikings,-10,43.5
2018,6,Bears (deferred),Dolphins,outdoors,grass ,3:33,"65,791","89 degrees, wind 8 mph",Chicago Bears -7.5,40.5 (over),https://www.pro-football-reference.com/boxscores/201810140mia.htm,Chicago Bears,-7.5,40.5
2018,6,Texans (deferred),,retractable roof (closed),astroturf,2:55,"71,638",,Houston Texans -10.5,40.5 (under),https://www.pro-football-reference.com/boxscores/201810140htx.htm,Houston Texans,-10.5,40.5
2018,6,Chargers (deferred),,outdoors,grass ,3:07,"67,431","51 degrees, wind 9 mph",Cleveland Browns -1.0,47.0 (over),https://www.pro-football-reference.com/boxscores/201810140cle.htm,Cleveland Browns,-1,47
2018,6,Rams (deferred),,outdoors,grass ,3:16,"76,109","25 degrees, wind 6 mph",Los Angeles Rams -7.0,50.0 (under),https://www.pro-football-reference.com/boxscores/201810140den.htm,Los Angeles Rams,-7,50
2018,6,Ravens (deferred),,outdoors,grass ,2:52,"64,441","66 degrees, wind 4 mph",Baltimore Ravens -2.5,43.5 (under),https://www.pro-football-reference.com/boxscores/201810140oti.htm,Baltimore Ravens,-2.5,43.5
2018,6,Cowboys (deferred),,retractable roof (closed),matrixturf,2:52,"90,767",,Jacksonville Jaguars -3.0,39.0 (over),https://www.pro-football-reference.com/boxscores/201810140dal.htm,Jacksonville Jaguars,-3,39
2018,6,Chiefs (deferred),,outdoors,fieldturf ,3:07,"65,878","45 degrees, no wind",New England Patriots -3.5,59.5 (over),https://www.pro-football-reference.com/boxscores/201810140nwe.htm,New England Patriots,-3.5,59.5
2018,6,Packers (deferred),,outdoors,grass ,3:10,"77,642","37 degrees, wind 5 mph",Green Bay Packers -9.0,46.5 (over),https://www.pro-football-reference.com/boxscores/201810150gnb.htm,Green Bay Packers,-9,46.5
2018,7,Broncos (deferred),,retractable roof (closed),grass ,3:04,"62,359",,Denver Broncos -1.0,42.5 (over),https://www.pro-football-reference.com/boxscores/201810180crd.htm,Denver Broncos,-1,42.5
2018,7,Chargers (deferred),,outdoors,grass ,2:54,"84,301","66 degrees, wind 6 mph",Los Angeles Chargers -6.5,46.0 (under),https://www.pro-football-reference.com/boxscores/201810210sdg.htm,Los Angeles Chargers,-6.5,46
2018,7,Bills (deferred),,retractable roof (closed),fieldturf ,2:54,"56,848",,Indianapolis Colts -7.0,43.5 (under),https://www.pro-football-reference.com/boxscores/201810210clt.htm,Indianapolis Colts,-7,43.5
2018,7,Bears (deferred),,outdoors,grass ,3:21,"62,389","44 degrees, wind 9 mph",New England Patriots -1.0,48.5 (over),https://www.pro-football-reference.com/boxscores/201810210chi.htm,New England Patriots,-1,48.5
2018,7,Buccaneers (deferred),Browns,outdoors,grass ,3:40,"53,682","79 degrees, wind 7 mph",Tampa Bay Buccaneers -3.5,52.5 (under),https://www.pro-football-reference.com/boxscores/201810210tam.htm,Tampa Bay Buccaneers,-3.5,52.5
2018,7,Panthers (deferred),,outdoors,grass ,2:55,"69,696","49 degrees, wind 19 mph",Philadelphia Eagles -5.0,45.0 (under),https://www.pro-football-reference.com/boxscores/201810210phi.htm,Philadelphia Eagles,-5,45
2018,7,Jets (deferred),,outdoors,fieldturf ,3:29,"77,982","46 degrees, wind 16 mph",Minnesota Vikings -3.5,45.0 (over),https://www.pro-football-reference.com/boxscores/201810210nyj.htm,Minnesota Vikings,-3.5,45
2018,7,Dolphins,,outdoors,grass ,2:56,"65,265","89 degrees, wind 8 mph",Detroit Lions -3.0,47.0 (over),https://www.pro-football-reference.com/boxscores/201810210mia.htm,Detroit Lions,-3,47
2018,7,Texans (deferred),,outdoors,grass ,2:52,"66,534","68 degrees, wind 15 mph",Jacksonville Jaguars -3.5,42.5 (under),https://www.pro-football-reference.com/boxscores/201810210jax.htm,Jacksonville Jaguars,-3.5,42.5
2018,7,Ravens (deferred),,outdoors,grass,3:03,"70,639","54 degrees, wind 15 mph",Baltimore Ravens -2.5,49.0 (under),https://www.pro-football-reference.com/boxscores/201810210rav.htm,Baltimore Ravens,-2.5,49
2018,7,Redskins (deferred),,outdoors,grass ,3:05,"66,301","52 degrees, wind 12 mph",Dallas Cowboys -1.0,40.5 (under),https://www.pro-football-reference.com/boxscores/201810210was.htm,Dallas Cowboys,-1,40.5
2018,7,49ers (deferred),,outdoors,grass,3:01,"66,597","62 degrees, wind 5 mph",Los Angeles Rams -8.0,52.0 (under),https://www.pro-football-reference.com/boxscores/201810210sfo.htm,Los Angeles Rams,-8,52
2018,7,Chiefs (deferred),,outdoors,grass ,3:04,"75,676","59 degrees, wind 10 mph",Kansas City Chiefs -6.5,56.0 (under),https://www.pro-football-reference.com/boxscores/201810210kan.htm,Kansas City Chiefs,-6.5,56
2018,7,Giants (deferred),,dome,fieldturf,2:57,"72,756",,Atlanta Falcons -4.5,52.0 (under),https://www.pro-football-reference.com/boxscores/201810220atl.htm,Atlanta Falcons,-4.5,52
2018,8,Texans (deferred),,retractable roof (closed),astroturf,3:21,"71,726",,Houston Texans -7.5,45.0 (over),https://www.pro-football-reference.com/boxscores/201810250htx.htm,Houston Texans,-7.5,45
2018,8,Jaguars (deferred),,outdoors,grass ,2:53,"85,870","48 degrees, wind 12 mph",Philadelphia Eagles -3.5,44.0 (under),https://www.pro-football-reference.com/boxscores/201810280jax.htm,Philadelphia Eagles,-3.5,44
2018,8,Bears (deferred),,outdoors,grass ,3:00,"61,397","48 degrees, wind 18 mph",Chicago Bears -8.5,42.5 (under),https://www.pro-football-reference.com/boxscores/201810280chi.htm,Chicago Bears,-8.5,42.5
2018,8,Panthers (deferred),,outdoors,grass ,3:05,"73,843","61 degrees, wind 10 mph",Baltimore Ravens -2.5,44.0 (over),https://www.pro-football-reference.com/boxscores/201810280car.htm,Baltimore Ravens,-2.5,44
2018,8,Steelers (deferred),,outdoors,grass ,3:04,"63,780","47 degrees, wind 11 mph",Pittsburgh Steelers -8.5,47.5 (over),https://www.pro-football-reference.com/boxscores/201810280pit.htm,Pittsburgh Steelers,-8.5,47.5
2018,8,Giants (deferred),,outdoors,fieldturf ,3:13,"77,537","51 degrees, wind 11 mph",Washington Redskins -1.0,44.0 (under),https://www.pro-football-reference.com/boxscores/201810280nyg.htm,Washington Redskins,-1,44
2018,8,Chiefs (deferred),,outdoors,grass ,3:10,"77,103","56 degrees, wind 12 mph",Kansas City Chiefs -8.5,53.0 (push),https://www.pro-football-reference.com/boxscores/201810280kan.htm,Kansas City Chiefs,-8.5,53
2018,8,Lions (deferred),,dome,fieldturf ,3:01,"65,237",,Detroit Lions -3.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201810280det.htm,Detroit Lions,-3,48
2018,8,Buccaneers (deferred),,outdoors,fieldturf ,3:23,"45,134","55 degrees, wind 7 mph",Cincinnati Bengals -3.5,55.0 (over),https://www.pro-football-reference.com/boxscores/201810280cin.htm,Cincinnati Bengals,-3.5,55
2018,8,Raiders (deferred),,outdoors,grass ,3:01,"54,372","69 degrees, wind 8 mph",Indianapolis Colts -3.5,51.0 (over),https://www.pro-football-reference.com/boxscores/201810280rai.htm,Indianapolis Colts,-3.5,51
2018,8,Rams (deferred),,outdoors,grass,3:19,"75,822","82 degrees, wind 1 mph",Los Angeles Rams -7.5,57.0 (under),https://www.pro-football-reference.com/boxscores/201810280ram.htm,Los Angeles Rams,-7.5,57
2018,8,Cardinals (deferred),,retractable roof (closed),grass ,3:11,"61,923",,San Francisco 49ers -2.5,40.0 (under),https://www.pro-football-reference.com/boxscores/201810280crd.htm,San Francisco 49ers,-2.5,40
2018,8,Vikings (deferred),,dome,sportturf,2:49,"66,801",,New Orleans Saints -2.5,53.5 (under),https://www.pro-football-reference.com/boxscores/201810280min.htm,New Orleans Saints,-2.5,53.5
2018,8,Bills (deferred),,outdoors,a_turf,3:14,"70,109","46 degrees, wind 16 mph",New England Patriots -13.5,44.5 (under),https://www.pro-football-reference.com/boxscores/201810290buf.htm,New England Patriots,-13.5,44.5
2018,9,49ers (deferred),,outdoors,grass,2:50,"69,592","82 degrees, wind 8 mph",Oakland Raiders -1.5,44.0 (under),https://www.pro-football-reference.com/boxscores/201811010sfo.htm,Oakland Raiders,-1.5,44
2018,9,Panthers (deferred),,outdoors,grass ,3:16,"73,513","62 degrees, wind 8 mph",Carolina Panthers -6.0,55.5 (over),https://www.pro-football-reference.com/boxscores/201811040car.htm,Carolina Panthers,-6,55.5
2018,9,Bills (deferred),,outdoors,a_turf,3:10,"68,749","49 degrees, wind 12 mph",Chicago Bears -10.5,38.0 (over),https://www.pro-football-reference.com/boxscores/201811040buf.htm,Chicago Bears,-10.5,38
2018,9,Falcons (deferred),,outdoors,grass ,2:57,"62,386","55 degrees, wind 5 mph",Washington Redskins -1.5,46.5 (over),https://www.pro-football-reference.com/boxscores/201811040was.htm,Washington Redskins,-1.5,46.5
2018,9,Steelers (deferred),,outdoors,grass,3:05,"70,997","55 degrees, wind 6 mph",Baltimore Ravens -1.5,46.5 (under),https://www.pro-football-reference.com/boxscores/201811040rav.htm,Baltimore Ravens,-1.5,46.5
2018,9,Lions (deferred),,dome,sportturf,2:46,"66,825",,Minnesota Vikings -4.5,47.5 (under),https://www.pro-football-reference.com/boxscores/201811040min.htm,Minnesota Vikings,-4.5,47.5
2018,9,Dolphins,,outdoors,grass ,2:58,"65,533","87 degrees, wind 16 mph",Miami Dolphins -3.0,43.0 (under),https://www.pro-football-reference.com/boxscores/201811040mia.htm,Miami Dolphins,-3,43
2018,9,Chiefs (deferred),,outdoors,grass ,3:06,"67,431","53 degrees, wind 16 mph",Kansas City Chiefs -7.5,51.5 (over),https://www.pro-football-reference.com/boxscores/201811040cle.htm,Kansas City Chiefs,-7.5,51.5
2018,9,Chargers (deferred),,outdoors,fieldturf ,3:06,"68,989","56 degrees, wind 4 mph",Seattle Seahawks -1.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201811040sea.htm,Seattle Seahawks,-1,48
2018,9,Broncos (deferred),,outdoors,grass ,3:05,"76,270","53 degrees, wind 3 mph",Denver Broncos -1.0,46.5 (under),https://www.pro-football-reference.com/boxscores/201811040den.htm,Denver Broncos,-1,46.5
2018,9,Rams (deferred),,dome,sportturf,3:11,"73,086",,Los Angeles Rams -1.5,57.0 (over),https://www.pro-football-reference.com/boxscores/201811040nor.htm,Los Angeles Rams,-1.5,57
2018,9,Packers (deferred),,outdoors,fieldturf ,3:10,"65,878","40 degrees, wind 2 mph",New England Patriots -5.0,56.0 (under),https://www.pro-football-reference.com/boxscores/201811040nwe.htm,New England Patriots,-5,56
2018,9,Titans (deferred),,retractable roof (closed),matrixturf,2:55,"90,466",,Dallas Cowboys -4.5,40.5 (over),https://www.pro-football-reference.com/boxscores/201811050dal.htm,Dallas Cowboys,-4.5,40.5
2018,10,Steelers (deferred),,outdoors,grass ,2:49,"62,881","40 degrees, wind 4 mph",Pittsburgh Steelers -3.5,51.0 (over),https://www.pro-football-reference.com/boxscores/201811080pit.htm,Pittsburgh Steelers,-3.5,51
2018,10,Bengals (deferred),,outdoors,fieldturf ,2:44,"52,492","39 degrees, wind 6 mph",New Orleans Saints -6.0,53.5 (over),https://www.pro-football-reference.com/boxscores/201811110cin.htm,New Orleans Saints,-6,53.5
